Author,Title,PubDate,content
Web Desk,Is this the end of the road for Roger Federer?,2020-06-11,"PARIS: Roger Federer is talking optimistically about returning to his “highest level” after knee surgery, but does tennis have to start adjusting to a future without the Swiss star?The 20-time Grand Slam winner announced on Wednesday that he would be sidelined until 2021 after his second operation in a matter of months.Federer remains upbeat, tweeting: “I plan to take the necessary time to be 100 percent ready to play at my highest level.”In some ways 2020 is a good season to miss after the coronavirus ravaged the tennis schedule.Writing Federer off in the past has proved dangerous.He returned from a six-month injury lay-off to claim the Australian Open in 2017, winning his eighth Wimbledon crown later that year.But he will be 40 in 2021 and is now heading into uncharted territory.Despite his groaning trophy cabinet, there are two factors that will motivate Federer to keep going — the risk of losing his grip on the men’s Grand Slam title record and a missing Olympics singles gold medal.Rafael Nadal has 19 majors, just one shy of Federer’s mark and Djokovic has 17.Spain’s Nadal will be fancied to draw level with Federer at the French Open, rescheduled for September, while few would bet against Djokovic winning in New York weeks earlier.In April, Federer said he was “devastated” when Wimbledon was cancelled for the first time since World War II.Last year he fell agonisingly short at the All England Club, failing to convert two championship points on his own serve against Djokovic.The Wimbledon grass probably remains his best chance of adding to his Grand Slam collection — he has not won the US Open since 2008 and his only title at Roland Garros came in 2009.Even though Federer has slipped from the very pinnacle of the game, he is still a major threat to Nadal and Djokovic.GOLDEN AMBITIONSLast year, the world number four had a 53-10 win-loss record and he reached the semi-finals at the Australian Open in January in his only tournament this year.Federer, who is still six ATP titles short of Jimmy Connors’ all-time record of 109, has one glaring omission from his CV — the Olympic title.The Swiss won doubles gold in Beijing in 2008 with compatriot Stan Wawrinka but lost in the singles final to Andy Murray in London four years later.The postponed Tokyo Games will almost certainly be Federer’s last opportunity to complete a career “golden” Grand Slam — he will turn 40 on the day of the closing ceremony next year.Tennis will feel the loss of the elegant Federer keenly when he walks off the court for the last time.Djokovic and Nadal have been the dominant forces in recent years but the Swiss remains the biggest draw and last month topped Forbes’ list of the world’s highest-earning athletes.His last appearance on court was in front of nearly 52,000 fans — touted by organisers as a world record for tennis — at a charity match against Nadal in Cape Town in February.Federer is nearly always the crowd favourite wherever he plays and has proved a perfect ambassador for the sport since he won his first Grand Slam title in 2003.He certainly expects to be back and competitive next year.“I will be missing my fans and the tour dearly but I will look forward to seeing everyone back on tour at the start of the 2021 season,” he tweeted.The avalanche of support from his adoring fans showed they would miss him too, but they will have to get used to a time when he is gone for good."
Web Desk,Fans welcome as Djokovic event helps tennis emerge from coronavirus,2020-06-11,"LONDON: After being suspended for three months due to the coronavirus pandemic, top-level international tennis returns this weekend in Belgrade with a charity tournament hosted by world number one Novak Djokovic and where fans will be welcome. The Adria Tour will be held until July 5 in Serbia, Croatia, Montenegro and Bosnia.On the tournament’s first stop, on Saturday and Sunday, the Serbian star will be joined by world number three Dominic Thiem.Germany’s Alexander Zverev and Bulgarian Grigor Dimitrov, ranked seventh and 19th in the world respectively, are also set to take part.The ATP and WTA Tours have been suspended since March due to the pandemic and will not resume at least until the end of July.The French Open was postponed until September and Wimbledon was cancelled for the first time since World War II.The four tennis stars will play under regulations allowing up to 1,000 people to attend open-air sports events, which were introduced in Serbia on Monday.The matches will be played at Novak Tennis Centre, financed by Djokovic’s family, with a view of the Danube river.Tickets sold out in seven minutes after they were put on sale online last Wednesday.The event will be broadcast live in more than 100 countries, its director Djordje Djokovic, Novak’s younger brother, said.“Every spectator will get a mask at the entrance, disinfectants will be placed throughout the complex,” Djordje Djokovic said.Also, the entire centre will be disinfected after every match.“We are professionals in this sport and we want to play,” said the 33-year-old Djokovic.However, two tennis giants — Roger Federer, out for the rest of the year following knee surgery, and Rafael Nadal, who recently resumed training — will be absent.“Taking the situation into account, I didn’t have the nerve to call and invite them,” said Djokovic.Both Djokovic and Thiem were training during the lockdown.“I had a tennis court so I could train every day,” said Djokovic referring to his period of confinement in Spain, where he was staying with his family at a home in Marbella.Thiem said he was the best-prepared player in Belgrade since he has played matches in Austria behind closed doors.After the Serbian capital, the tournament will move to Zadar, on Croatia’s Adriatic coast, where Djokovic and his peers will be joined by two Croatian tennis stars — former US Open champion Marin Cilic and Borna Coric.After Montenegro, the event will end on July 5 with an exhibition match between Bosnian number one Damir Dzumhur and Djokovic.“In Sarajevo and Bosnia, people really love Djokovic […] it will be an exceptional event for them, an ideal opportunity to see Novak up close,” world number 107 Dzumhur said.All the matches will be played on clay.The money raised will be donated to various regional charities.Balkan countries coped with the coronavirus pandemic with relative success.The region of some 22 million people registered fewer than 24,000 infections and around 700 deaths."
Web Desk,Federer out of tennis until 2021 after knee surgery,2020-06-10,"GENEVA: Twenty-time Grand Slam singles champion Roger Federer said Wednesday he will be sidelined until 2021 after undergoing his second knee operation in a matter of months.The 38-year-old Swiss said he underwent follow-up arthroscopic surgery “a few weeks ago” after undergoing a similar keyhole procedure in February.Federer, whose last Grand Slam win was the 2018 Australian Open, said he “experienced a setback during (his) initial rehabilitation”.“I plan to take the necessary time to be 100 per cent ready to play at my highest level,” he said in a statement on Twitter.“I will be missing my fans and the tour dearly but I will look forward to seeing everyone back on tour at the start of the 2021 season.”The announcement is likely to renew speculation about retirement for Federer, who holds the record for men’s Grand Slam singles titles and last month topped Forbes’ list of the world’s highest earning athletes.Federer, who won his first major trophy in 2003, lies just ahead of his longtime rivals Rafael Nadal (19) and Novak Djokovic (17) on the all-time list.The biggest title he has yet to win is an Olympic singles gold medal.The Tokyo Games — seen as Federer’s final opportunity to complete a career “golden” Grand Slam — have been postponed until next year because of the pandemic, and Federer will turn 40 on the day of the closing ceremony.After the initial operation, Federer had originally planned to return for the now cancelled grass-court season this month. His last tournament match was on January 30 in the Australian Open semi-finals, where he lost to eventual champion Djokovic.His last appearance on court was in front of 51,954 fans — touted by organisers as a world record for tennis — at a charity match against Nadal in Cape Town in early February.Tennis ground to a halt in March because of the coronavirus, and the globetrotting sport faces an uncertain route to recovery given crippling travel restrictions.In April, Federer said he was “devastated” when Wimbledon, where he has won a record eight titles, was cancelled for the first time since World War II.Federer, known for his elegant style of play, has got off lightly with injuries during a career in which he has won 103 singles titles, including all four majors.He had arthroscopic surgery on his left knee — the first operation of his career — in early 2016 after suffering a freak injury while running a bath for his daughters.But after failing to win a title that year Federer returned strongly in 2017, winning seven tournaments including the Australian Open and Wimbledon — his most prolific season in a decade.He is still six ATP titles short of Jimmy Connors’ all-time record of 109.Tour-level tennis has been suspended until the end of July at the earliest, with the US Open scheduled to start on August 24 and the rescheduled French Open on September 20.Federer has not won the title at either Flushing Meadows or Roland Garros since his only French Open triumph in 2009."
Web Desk,Everton to host Liverpool in potential title decider at Goodison,2020-06-10,"LONDON: Liverpool’s clash with Everton on June 21 will be played at Goodison Park after Liverpool City Council gave the go-ahead for both sides to complete their remaining Premier League fixtures at home.Victory at the home of their Merseyside rivals would see Liverpool clinch a first league title in 30 years if Manchester City lose at home to Arsenal on June 17.That had led to concerns that fans could congregate around both clubs’ grounds in the city in breach of coronavirus restrictions.Goodison is less than a mile from Liverpool’s Anfield stadium.However, a meeting between the council, police, clubs and fans’ groups on Wednesday agreed to allow the match to proceed in Liverpool rather than at a neutral venue.“We are satisfied that the considerable evidence and guidance provided by the government, Everton and Liverpool football clubs, public health colleagues and Merseyside Police will ensure that the outstanding fixtures for the 2019/20 Premier League season can be safely and securely played at both Goodison Park and Anfield,” said Wendy Simon, deputy mayor of Liverpool, who chairs the Ground Safety Advisory Group.Liverpool said further discussions this week will “provide clear and regular updates for supporters throughout this process”.Should City not drop points against Arsenal or Burnley in their first two games back, Liverpool could win the title on home soil at Anfield against Crystal Palace on June 24."
Web Desk,"Test teams can substitute players with virus symptoms, ICC announces",2020-06-10,"DUBAI: The International Cricket Council (ICC) on Tuesday announced that Test teams will be allowed to field substitutes for players displaying coronavirus symptoms.The new regulation is one of several interim changes designed to prevent the spread of Covid-19 when cricket resumes, including a ban on saliva being used to shine the ball.As happens with concussion substitutes, any replacement would be able to play a full part in the match but it would be down to the match referee to approve the nearest like-for-like switch.Previously, substitutes were restricted to fielding.The regulation for COVID-19 replacements would not be applicable in limited-overs internationals.Other changes ratified by the ICC’s chief executives committee include a ban on applying saliva to the ball, a method employed by fast bowlers on one side of the ball to make it swing.A team can be issued with up to two warnings per innings but repeated use of saliva on the ball would result in a five-run penalty to the batting side.But the ICC explained in a statement that “the umpires will manage the situation with some leniency during an initial period of adjustment for the players”.International travel restrictions have seen the ICC relax its rule mandating that neutral umpires stand in Tests.The ICC said given there may be “less experienced” officials on duty it would increase the number of unsuccessful appeals per innings for each team to three for Tests and two for white-ball formats.Concerns had been expressed that the pandemic might lead to Chris Broad — the only English official on the elite panel of referees — adjudicating on incidents involving an England team featuring his son, Stuart Broad.With commercial income set to take a hit, given that cricket will resume without fans at the grounds, the ICC has relaxed rules on apparel logos for the next 12 months.Sponsors’ logos will now be permitted in the prime position of the chest of a Test match shirt or sweater in addition to the three others presently allowed under ICC regulations.Currently, logos on chests are only allowed in one-day matches and Twenty20 internationals.The new regulations are set to apply for the first time when England face the West Indies in the opening match of a three-Test series at the bio-secure venue of Southampton, starting on July 8."
Web Desk,Crowded house: New Zealand’s Super Rugby opens gates to fans,2020-06-08,"WELLINGTON: Fans will be allowed to fill stadiums when top-flight rugby resumes in New Zealand this weekend, organisers said Monday, hailing the move as a world first after professional sport’s coronavirus shutdown.New Zealand Rugby made the announcement after Prime Minister Jacinda Ardern eased a range of virus-related restrictions, meaning social distancing requirements no longer apply.It means packed stands are expected when New Zealand’s Super Rugby teams open a domestic series, a temporary replacement for the suspended southern hemisphere competition, on Saturday.“We’re incredibly proud, and grateful, to be the first professional sports competition in the world to be in a position to have our teams play in front of their fans again,” NZR chief Mark Robinson said.“It’s going to be a very special and unique competition and it’s fitting that New Zealanders now have a chance to be part of it.”While many other sports competitions around the globe have announced plans to restart, the vast majority will be played either with no crowds or numbers severely restricted.Some competitions have placed cardboard cutouts in seats to make the grounds appear less empty, and broadcasters have piped in canned crowd noises in a bid to create a big-match atmosphere.Super Rugby Aotearoa, involving New Zealand’s five provincial teams, was originally slated to go ahead behind closed doors, starting with Otago Highlanders against Waikato Chiefs on Saturday.Instead, when it kicks off under the roof at Dunedin’s Forsyth Barr Stadium, the raucous support from home fans in “The Zoo” section is sure to generate an electric atmosphere.WORLD WILL BE WATCHINGHighlanders chief executive Roger Clark said the South Island club was “buzzing” at the prospect of hosting the Chiefs in Saturday’s opener.“The world will be watching and we will be ready to put on a show,” he said.“Our players, coaches and staff have been working overtime to get Super Rugby Aotearoa ready and to now be able to share the competition with our members and our fans will be a very special occasion.”Tickets for the match went on sale immediately after Ardern’s announcement.The response on the Highlanders’ Facebook page was enthusiastic, with one fan pledging to fly south from Wellington for the match.Spectators are being encouraged to use mobile phone apps to record their locations in case an unexpected virus infection requires contact tracing, although it is not compulsory.New Zealand, with a population of five million, had 1,154 confirmed COVID-19 cases and 22 deaths.While domestic restrictions have been eased, strict border controls remain in place.Australia, which has also enjoyed success containing the coronavirus, will start a competition between its four Super Rugby franchise teams and the Western Force on July 3.South Africa remains in lockdown, while Japan’s Sunwolves have been axed and the Jaguares of Argentina face an uncertain future.There are also questions about the competition’s long-term prospects after the pandemic highlighted existing problems with a format criticised as unwieldy, expensive to run and exhausting for elite players.New Zealand is reviewing its participation, with a report looking at ways to keep the competition relevant and sustainable due by the end of this month."
Web Desk,Will saliva ban threaten cricket’s kings of swing bowling?,2020-06-08,"LONDON: The International Cricket Council (ICC) board meeting on Wednesday could see the global governing body uphold a recommendation to prohibit the use of saliva in order to stop the transmission of the novel coronavirus (Covid-19).Bowlers traditionally get the ball to move or swing in the air, thereby making it harder for batsmen to hit, by applying shine to one side via sweat — which can still be used — or saliva.However, as a temporary measure to combat Covid-19, the ICC’s cricket committee has suggested banning the use of saliva.One of the most extraordinary individual performances in cricket history saw Australia swing bowler Bob Massie take 16 for 137 on his Test debut against England at Lord’s in 1972.Yet Massie won just five more caps and took only 15 more wickets, with the bowler himself saying he had struggled on a subsequent tour of the West Indies where he adjusted his action and was never the same cricketer again.Massie’s remarkable maiden Test and the lavish swing he generated at Lord’s led to suggestions he’d applied lip salve to the ball in order to maintain the shine — an accusation he has always denied.“Some days things go just right,” Massie said by way of explaining his remarkable introduction to Test cricket.It used to be thought that as a cricket ball got older it would swing less.But a technique pioneered by Pakistan paceman Sarfraz Nawaz, partly in response to the slow and batsmen-friendly pitches of his homeland, led to the development of reverse swing.“Just using sweat won’t be of much help because that will only make the ball wet and that shine will be missing,” said Sarfraz.Sarfraz confused a succession of batsmen by bowling in-swingers with an old ball.He helped compatriot Imran Khan add reverse swing to his armory and in the 1990s there were probably no better exponents than the Pakistan fast-bowling duo of Wasim Akram and Waqar Younis.In 1992, the pair took 43 wickets between them as Pakistan won a five-match Test series in England 2-1.Over time, teams all around the world came to realise that in order to generate reverse swing it was vital the ball was “looked after” properly, with one side polished and the other kept bone dry.Swing bowlers such as Andrew Flintoff, Matthew Hoggard and Simon Jones were pivotal to England regaining the Ashes from Australia in 2005.But it was England opening batsman Marcus Trescothick who later revealed he had put Murray Mints sweets to good use in the field because sucking them stimulated most saliva, which could then be applied to the ball.It seems unlikely cricket chiefs will row back from the saliva ban but former South Africa paceman Shaun Pollock, even though he is a member of the ICC cricket committee, gave current swing bowlers a glimmer of hope by suggesting health checks in place for next month’s behind closed doors three-Test series between England and the West Indies might make it redundant.“I think the environment that’ll end up being created is almost going to be like a bubble,” Pollock told the Following On Cricket Podcast. “People will get tested, they’ll go into a two-week camp where they’re just going to sit and monitor how the conditions of their bodies change.“And if there are no symptoms, it doesn’t really matter about shining the ball then, because you’re in the bubble and no one you come into contact with will have coronavirus. So you can just get on with normal proceedings.”"
Web Desk,"Racism ‘only disease right now,’ says Sterling",2020-06-08,"LONDON: Manchester City and England footballer Raheem Sterling on Sunday insisted that racism is “the only disease right now”. The 25-year-old, who has often and powerfully spoken out on discrimination, admitted his remarks may appear ill-chosen as the globe fights the coronavirus pandemic.“I know this might sound a little bit cheesy but the only disease right now is the racism that we are fighting,” said Sterling in a BBC TV interview to be broadcast on Monday.Sterling is the latest sports star to voice support for protests against racism in the United States and across the world following the death of George Floyd in Minneapolis last month.“This is the most important thing at this moment in time because this is something that is happening for years and years. Just like the pandemic, we want to find a solution to stop it,” he added.“At the same time, this is what all these protesters are doing. They are trying to find a solution and a way to stop the injustice they are seeing, and they are fighting for their cause.“As long as they are doing it peacefully and safely and not hurting anybody and not breaking into any stores, they continue to protest in this peaceful way.”Sterling has previously been prominent in calling out racism in both the domestic and international game.Last year he advised fellow players against walking off the pitch in the event of racial abuse.But Sterling believes it is now time for the talking to develop into real change – in society and in the notoriously tribal world of professional football.“There’s only so much communities and other backgrounds can take – especially black people.“It’s been going on for hundreds of years and people are tired and people are ready for change.“This is something that needs more than just talking. We need to actually implement change and highlight the places that do need changes.“But this is something that I myself will continue to do, and spark these debates and get people in my industry looking at themselves and thinking what they can do to give people an equal chance in this country.”"
Web Desk,"Racism ‘only disease right now,’ says Sterling",2020-06-08,"LONDON: Manchester City and England footballer Raheem Sterling on Sunday insisted that racism is “the only disease right now”. The 25-year-old, who has often and powerfully spoken out on discrimination, admitted his remarks may appear ill-chosen as the globe fights the coronavirus pandemic.“I know this might sound a little bit cheesy but the only disease right now is the racism that we are fighting,” said Sterling in a BBC TV interview to be broadcast on Monday.Sterling is the latest sports star to voice support for protests against racism in the United States and across the world following the death of George Floyd in Minneapolis last month.“This is the most important thing at this moment in time because this is something that is happening for years and years. Just like the pandemic, we want to find a solution to stop it,” he added.“At the same time, this is what all these protesters are doing. They are trying to find a solution and a way to stop the injustice they are seeing, and they are fighting for their cause.“As long as they are doing it peacefully and safely and not hurting anybody and not breaking into any stores, they continue to protest in this peaceful way.”Sterling has previously been prominent in calling out racism in both the domestic and international game.Last year he advised fellow players against walking off the pitch in the event of racial abuse.But Sterling believes it is now time for the talking to develop into real change – in society and in the notoriously tribal world of professional football.“There’s only so much communities and other backgrounds can take – especially black people.“It’s been going on for hundreds of years and people are tired and people are ready for change.“This is something that needs more than just talking. We need to actually implement change and highlight the places that do need changes.“But this is something that I myself will continue to do, and spark these debates and get people in my industry looking at themselves and thinking what they can do to give people an equal chance in this country.”"
Web Desk,UFC superstar Conor McGregor announces retirement,2020-06-07,"NEW YORK: Mixed martial arts superstar Conor McGregor announced his retirement from the sport on Sunday.The two-division Ultimate Fighting Championship (UFC) World Champion said his fighting days were over in a Twitter message posted on his verified account, alongside a picture of the Irishman with his mother, Margaret.“Hey guys I’ve decided to retire from fighting. Thank you all for the amazing memories! What a ride it’s been!” he wrote.“Here is a picture of myself and my mother in Las Vegas post one of my World title wins! Pick the home of your dreams Mags I love you! Whatever you desire it’s yours.”The controversial fighter, nicknamed “The Notorious”, previously announced his retirement from the sport in March last year after being battered into submission by arch-rival Khabib Nurmagomedov in October 2018.In April 2016 he also said he was retiring with a now-famous tweet: “I have decided to retire young. Thanks for the cheese. Catch ya’s later.”His last appearance in the octagon was in January after a 15 month-absence when he knocked out American Donald “Cowboy” Cerrone in a ruthless 40-second destruction in Las Vegas.The 31-year-old, an icon of the UFC, is no stranger to controversy and hit the headlines last year for an attack on an older man in a Dublin bar that was captured in a viral video.McGregor, one of the most popular fighters in MMA history, has a record of 22-4 and was the first UFC fighter to hold two championship belts at the same time.He achieved that feat in 2016 when he stopped Eddie Alvarez in a lightweight title fight, adding it to his featherweight title.That triumph was followed by a loss to boxing great Floyd Mayweather in a cross-combat superfight in 2017, his loss to Nurmagomedov, announcements of retirements and returns to fighting.UFC president Dana White paid tribute to McGregor after the conclusion of UFC 250 in Las Vegas early Sunday morning.“If Conor McGregor feels he wants to retire, you know my feelings about retirement, you should absolutely do it,” White said at the post-event press conference.“I love Conor. There’s a handful of people that have made this really fun for me, and he’s one of them.”"
Web Desk,Darren Sammy alleges racist abuse while playing IPL,2020-06-07,"Former West Indies captain Darren Sammy has alleged that he was at the receiving end of a racial slur, “kalu” (a black person), while playing for Sunrisers Hyderabad in the Indian Premier League (IPL), The Indian Express reported.“I just learnt what that ‘kalu’ meant when I played for Sunrisers in the IPL. They call me and Perera by that name. I thought it meant strong Stallion. My previous post tells me something different and I’m angry,” Sammy posted on Instagram on Saturday.His earlier post read: “Oh so that’s what that meant when they called me and @tp_perera kalu in India when we played for Sunrisers. I just thought they were calling me [a] strong black man […] I’m more piss[ed] (sic) now.”Sammy has already taken his protest to the International Cricket Council (ICC), urging the game’s global body to open its eyes and speak up against racism. Sammy is probably the first cricketer to put the ICC in the line of fire, as the #BlackLivesMatter campaign gathers steam by the day.“@ICC and all the other boards are you guys not seeing what’s happening to ppl like me? Are you not gonna speak against the social injustice against my kind. This is not only about America. This happens everyday #BlackLivesMatter now is not the time to be silent. I wanna hear u,” Sammy, who played 38 Tests, 126 ODIs and 68 T20 Internationals, had tweeted.. @ICC and all the other boards are you guys not seeing what’s happening to ppl like me? Are you not gonna speak against the social injustice against my kind. This is not only about America. This happens everyday #BlackLivesMatter now is not the time to be silent. I wanna hear u — Daren Sammy (@darensammy88) June 2, 2020Sammy’s follow-up tweet said: “For too long black people have suffered. I’m all the way in St Lucia and I’m frustrated If you see me as a teammate then you see #GeorgeFloyd Can you be part of the change by showing your support. #BlackLivesMatter”.For too long black people have suffered. I’m all the way in St Lucia and I’m frustrated If you see me as a teammate then you see #GeorgeFloyd Can you be part of the change by showing your support. #BlackLivesMatter — Daren Sammy (@darensammy88) June 2, 2020George Floyd, a 46-year-old African-American, died on May 25 in Minneapolis after Derek Chauvin, a white policeman, knelt on his neck for nearly nine minutes. The #BlackLivesMatter protest exploded in America after that incident. A lot of sportspersons, including cricketers from all over the world, have caught the sound of the explosion and lent their support to the protest.Chris Gayle, too, has raised his voice against racism in cricket. “I have travelled the globe and experience racial remarks towards me because I am black, believe me, the list goes on,” Gayle wrote in his Instagram story.On Saturday, Sachin Tendulkar quoted Nelson Mandela and posted on Twitter: “Nelson Mandela once said, ‘Sport has the power to change the world. It has the power to unite the world in a way that little else does.’ Wise words.”Nelson Mandela once said,“Sport has the power to change the world. It has the power to unite the world in a way that little else does.”Wise words. @icc @LaureusSport pic.twitter.com/qHuphZ3gc3 — Sachin Tendulkar (@sachin_rt) June 6, 2020The ICC, on its part, maintained that they have zero tolerance towards racism or homophobia, and the offenders could even be punished with a life ban."
Web Desk,Gayle told me India lost to England in 2019 WC to block Pakistan’s entry into semis: Mushtaq,2020-06-04,"Many raised eyebrows when the English team were able to defeat the unbeaten-till-now Indian team in a crucial fixture in the 2019 Cricket World Cup which sealed the fate of green team as Pakistan was dependent on its arch-rival to beat the British for it to proceed to the semifinals on the basis of net run rate.In the game, India needed 71 runs from the final five overs to maintain their unbeaten run in the tournament with hard-hitter Dhoni and all-rounder Kedar Jadhav in the middle.The duo, however, looked content knocking the ball around rather than going for big hits and managed only 39 in the last five overs. Dhoni remained not out on 42 off 31 balls, having hit the only six in the Indian innings, compared to England’s 13.Cricket observers both home and abroad speculated that blue shirts deliberately lost to England to block the entry of Pakistan in the semi-finals.Spin legend Mushtaq Ahmed has made another claim regarding that match. He said that the West Indies team players told him that India didn’t wish to see Pakistan in the semi-finalsMushtaq told ARY Sports: “I was working with the West Indies squad at last year’s World Cup. After India’s loss to England, Jason Holder, Chris Gayle, and Andre Russell said to me. ‘Mushy, India didn’t want to see Pakistan qualify for the semi-finals’.”However this is not the first time, someone from Pakistan accuses India of losing India vs England match deliberately. A few days back, former Pakistan bowler, Sikander Bakht alleged that India deliberately lost to England to eliminate Pakistan.Quoting the content from Ben Stokes’s soon-to-be-published book, “On Fire: My Story of England’s Summer to Remember”, Bakht made such claims against the Indian cricket team. He tweeted: “Ben Stokes writes in his book that India lost to England deliberately to remove Pakistan from world Cup 19 and we predicted it.”"
Web Desk,"eSports ‘icon’ Uzi retires with stress, obesity, diabetes, injury",2020-06-03,"BEIJING: A top eSports player with a vast following in his native China announced his retirement on Wednesday with a litany of health problems related to professional gaming.The premature end to the career of Jian Zihao, better known by his gaming name “Uzi”, shines a harsh spotlight on the lifestyles and training of eSports players.Uzi is a star League of Legends player for the Chinese team Royal Never Give Up (RNG) and his decision to quit was a top trending topic on China’s Twitter-like Weibo.Chinese media said that he was born in 1997 and experts called him one of the best players in the history of League of Legends, a popular multi-player battle game.“I regret to tell everyone that I am retiring,” Uzi wrote to his nearly five million followers on Weibo.“Because of chronic stress, obesity, irregular diet, staying up late and other reasons, I was found to have Type-2 diabetes during a physical examination last year.”Uzi also said that he was suffering a hand injury, a common complaint in eSports.RNG said that Uzi, who made his debut in professional eSports in 2012, suffered “injuries accumulated over eight years of high-intensity training”.They described him as “not only the heart and soul of RNG, but also an icon in the eSports world as a whole”.“In addition to doing everything we can to assist him in his future endeavours, we will also be by his side to help him on his journey to injury recovery,” RNG added.“We are here to help him recover 100 per cent.”There are potentially huge financial rewards in eSports, a fast-growing industry.But players can pay a high physical and mental toll because of sedentary lifestyles, long hours in front of screens, poor diets and repetitive hand and arm movements.A record $33.5 million was up for grabs at The International in Shanghai last year, where teams competed in the multi-player battle game Dota 2 for thousands of fans in an arena.But players told AFP that deteriorating eyesight, digestive problems and wrist and hand damage were all threats to their careers over the long term."
Web Desk,Three West Indies cricketers turn down England tour,2020-06-03,"TRINIDAD: Veteran batsman Darren Bravo was among three West Indies cricketers to turn down a place in the squad for next month’s three-Test tour of England, Cricket West Indies (CWI) announced Wednesday.Also missing out are fellow batsman Shimron Hetmyer and fast-bowling all-rounder Keemo Paul.“Darren Bravo, Shimron Hetmyer and Keemo Paul all declined the invitation to travel to England for the tour and CWI fully respects their decision to choose to do so,” CWI said in a statement.“As previously stated, CWI will not hold this decision against these players when considering future selection.”Jason Holder will skipper a 14-man squad that features two newcomers in fast bowler Chemar Holder (no relation) and middle-order batsman Nkrumah Bonner.The squad also includes Shai Hope, who during the West Indies’ 2017 Test match win at Headingley became the first batsman to score hundreds in both innings of a first-class match at Yorkshire’s headquarters.This year’s three back-to-back Tests, rescheduled because of the coronavirus outbreak, which the UK government says has claimed at least 39,000 lives in Britain, will be played behind closed doors.But a series that will span just 21 days remains subject to final approval from the UK government.The touring party, who will all be tested for COVID-19 this week, are scheduled to fly to England on private charters on June 8.The West Indies squad will live, train and play in a “bio-secure” environment during the seven weeks of the tour, as part of the comprehensive medical plan to ensure player and staff safety, CWI said.UNFAMILIAR ENVIRONMENTAs the health protocols will restrict movement in and out of the venues, the selectors have also named 11 reserve players who will travel to train and help prepare the Test squad, while ensuring injury replacements are readily available.“The new cricketing environment will take some getting used to,” said CWI chief selector Roger Harper.“However, being in England and working together for four weeks before the first Test will give the squad the opportunity to get acclimatised and hopefully, mentally and technically adjusted to the demands of the new environment.”Harper, himself a former Test off-spinner, added: “I think we have a squad that will be very competitive.“More than half of the squad were involved in the victorious Test series against England in the Caribbean last year so they will bring that experience, that knowledge and belief with them and marry it to the enthusiasm and vitality of the newcomers.”Going ahead with major matches is seen as vital in reducing the virus’s financial impact upon cricket, with the England and Wales Cricket Board estimating it could lose £252 million ($316 million) if there are no fixtures at all this summer."
Web Desk,FIFA calls for ‘common sense’ as German FA investigates Floyd protests,2020-06-02,"BERLIN: FIFA has called on leagues to use “common sense” when deciding whether to discipline footballers for displaying political messages after several players in the German Bundesliga called for justice for George Floyd during matches.“FIFA fully understands the depth of sentiment and concerns expressed by many footballers in light of the tragic circumstances of the George Floyd case,” world football’s governing body said in a statement on Tuesday.After scoring in his team’s win at Paderborn on Sunday, Borussia Dortmund’s English winger Jadon Sancho lifted his shirt to reveal the message “Justice for George Floyd”.His team-mate Achraf Hakimi and Schalke’s American midfielder Weston McKennie expressed similar calls for justice, while Borussia Moenchengladbach’s French forward Marcus Thuram took a knee after scoring for his team in memory of Floyd.Floyd died last week after a white policeman in Minneapolis kneeled on the handcuffed man’s neck for several minutes. The incident has sparked days of violent protests across the United States.The International Football Association Board (IFAB), the sport’s lawmakers, bans players from showing “any political, religious or personal slogans, statements or images”.However, pointing to its own anti-racism campaigns, FIFA intimated that no action should necessarily be taken against Sancho, Hakimi or McKennie.“The application of the laws of the game approved by the IFAB is left for the competitions organisers which should use common sense and have in consideration the context surrounding the events,” FIFA said.The German Football Association (DFB) is investigating the players in line with IFAB’s laws, although president Fritz Keller said he understood their actions.“If people are discriminated against because of the colour of their skin, it is unbearable,” said Keller.“If they die as a result of the colour of their skin, then I am deeply disturbed. The victims of racism need all of our solidarity.”Sancho was booked after revealing the message to mark scoring against Paderborn, although the DFB has said the yellow card was actually because he lifted his shirt over his head.“This is defined under rule number 12 as behaviour that is clearly against the rules and should be seen as independent of any political message,” said Lutz Michael Froehlich, head of the elite referees unit of the DFB.“For referees it is not possible to make a judgement during a match about political, religious or personal slogans, messages or pictures,” Froehlich added."
Web Desk,"Sky Brown, 11, targets Olympic gold despite horror",2020-06-02,"LONDON: Eleven-year-old skateboarder Sky Brown is still targeting Olympic gold for Britain in Tokyo despite a horrific fall during training in the United States.Brown was rushed to hospital by helicopter after falling in training in California on Thursday.She was reportedly unresponsive on arrival at hospital, with her father Stewart saying there were fears for her life after she suffered a fractured skull, but she is now recovering and has posted a video on social media.“I don’t usually post my falls or talk about them because I want people to see the fun in what I do, but this was my worst fall and I just want everyone to know that I’m OK,” Brown said.“It’s OK to fall sometimes. I’m just going to get back up and push even harder. I know there’s a lot going on in the world right now and I want everyone to know that whatever we do we’ve got to do it with love and happiness.”In a message alongside the video, Brown added: “This was my worst fall yet. My helmet and arm saved my life. This will not stop me. I am going for gold in Tokyo 2021. Stay strong. Stay positive.”Skateboarding is making its Olympic debut in Tokyo.Brown is hoping to become Britain’s youngest summer Olympian in Japan, with the Games postponed until next summer because of the coronavirus pandemic."
