Author,Title,PubDate,content
Web Desk,"Koel Mallick and her dad, veteran actor Ranjit Mallick test positive for COVID-19",2020-07-11,"Bengali star Koel Mallick and her father, veteran actor Ranjit Mallick, have tested Covid-19 positive. Koel took to social media to share the news with her fans. She said that along with herself, her parents and husband Nispal Singh, nicknamed Rane, have all tested positive, and therefore self-quarantined. ""Baba Ma Rane and I are tested COVID-19 Positive... self quarantined!"" Koel wrote. The actress delivered a baby boy on May 5. The 38-year-old actress was last seen in the film ""Bony"" co-starring Parambrata Chatterjee and Anjan Dutt. She is one of the biggest stars of Tollywood, as the Bengali film industry is known, and has delivered a series of hits since her debut film ""Nater Guru"" in 2003. Also Read - Bengali actress Koel Mallick blessed with a baby boy; Tollywood fraternity sends their best wishesNo sooner did Koel post the news, industry colleagues and fans started posting messages wishing her quick recovery. ""Get well soon... all will be good… God bless,"" wrote Bengali superstar Prosenjeet. Also Read - Saswata Chatterjee: I am part of Ray household"
Web Desk,#6YearsOfHSKD: Sidharth Shukla fans shower love on him as Varun Dhawan-Alia Bhatt's film completes six years,2020-07-11,"Bigg Boss 13 winner Sidharth Shukla is still remembered for his role as Angad from Humpty Sharma Ki Dulhania. It was the actor's Bollywood debut. Filmmaker Karan Johar had spotted him on Jhalak Dikhhlaa Jaa and decided to cast him seeing his immense popularity. The actor was playing Shiv on Balika Vadhu at that time. Varun Dhawan and Alia Bhatt had also spoken about how Sidharth Shukla's immense popularity surprised them. Humpty Sharma Ki Dulhania is one of the favourite films of Varun Dhawan and Alia Bhatt fans. Today, they are celebrating its sixth anniversary. Sidharth Shukla fans are trending #6YearsOfSidharthInHSKD on social media. Also Read - Sidharth Shukla and Neha Sharma team up for a music video Dil Ko Karaar Aaye — read deetsSidharth Shukla and Varun Dhawan had a reunion on Bigg Boss 13 when he came for the promotions of Street Dancer 3D. The actor said that Sidharth Shukla is a thorough gentleman and a truly chivalrous guy. He also mentioned that he would be really protective of Alia Bhatt and him during the promotions. In fact, Varun also worked with Asim Riaz in Main Tero Hero. Some fans are upset that Dharma Movies has forgotten to mention Sidharth Shukla's name on their official handle. This is how they reacted on the same... Also Read - Trending Entertainment News Today – RIP Jagdeep, Hina Khan and Sidharth Shukla to team up?I'll be very honest , I haven't watched Humpty Sharma .I never felt like watching it but after I became Sidharth's fan , I did watch those scenes where he was present . He was great. #6YearsOfSidharthInHSKD #6YearsOfHSKD — Shayni ? (@curlmoohiii) July 11, 2020VARIA is the first on screen couple I ship ?@aliaa08 @Varun_dvn I love you both so much ❤️#6YearsOfHSKD pic.twitter.com/rEXnfjQ3Q6 — Alia's fangirl? (@AliaaAdorer) July 11, 2020Insta story of Shashank KhaitanHe tagged Everyone but not SidharthI am fuming???? Wow???#6YearsOfSidharthInHSKD pic.twitter.com/ZjUpOVzL6x — Sidharth Shukla (@sidharth_shuklb) July 11, 2020Just see how people love @sidharth_shukla unconditionally This all comments under HSKD trailer and 6years pehle ka comments hai People are literally crazy for him #6YearsOfSidharthInHSKD pic.twitter.com/eujkLjy1Bd — JO¥ ?⚡ (@Sid_Kook) July 11, 2020#6YearsOfSidharthInHSKD Congratulations ??Sid for 6 year in Humpty Sharma ki dulhaniya .lots of love for you ?❤. I wish you can do many blockbuster movies in future. I am waiting for that time. I love you so so much handsome hunk .???@sidharth_shukla #SidharthShukla pic.twitter.com/M5BwYdeR78 — ❤Sunita yadav ❤ (@Sunitay10570916) July 11, 2020#Nepotism ke pappa Sri Sri @karanjohar ji Maharaj @DharmaMovies' Karma are pure #ADharma@sidharth_shukla is one of the lead characters and yet his name is not mentioned in your celebration of 6 years of #HumptySharmaKiDulhania.. Isn't that a Shame! Any explanatory Pravachans ? https://t.co/YlFJNVZ7ui — HerdHUSH (@HerdHUSH) July 11, 2020This is what @sidharth_shukla has achieve he is trending at india at no 2 Nepotism producers didn't mentioned his name but his fans are reforming their misdeeds His fans are always their for him keep loving him #6YearsOfSidharthInHSKD pic.twitter.com/smVZAHFEWq — Akul Thakur (@jonberiat) July 11, 2020He was equally an important part in HSKD if you follow the storyline.Still they didn't mention his name anywhere!Whatever! We, his fans are here to hype him, to love him and to adore him!Humare Dilon mein raj krta hai humara Angad aka @sidharth_shukla ❤️#6YearsOfSidharthInHSKD pic.twitter.com/g6YhfZNMri — Srijasree |? ‏سریجاسری ?♡ (@DuniyaSidNaazKi) July 11, 2020Some time back, Shashank Khaitan said in an interview that he met Sidharth Shukla some days before his entry inside the Bigg Boss 13 house. He said that Sidharth Shukla was a very real person who had no delusions about Bollywood. It seems he had told Shashank Khaitan in his first meeting that he knew that no one would launch him as he did not belong to the industry and was glad for whatever opportunities came his way. It seems Sidharth Shukla is in talks for a couple of films. Also Read - Hina Khan and Sidharth Shukla to team up for THIS show?"
Web Desk,"Ankita Lokhande gets moving messages from fans after Sushant Singh Rajput's death, 'A part of his heart is alive in you'",2020-07-11,"Sushant Singh Rajput's death has left his fans in mourning. The tragic demise of the actor left us wondering what made him take that drastic step in life. Our hearts go out to his family and loved ones. Ankita Lokhande who was in a relationship with the actor for six long years paid a visit to the family a day after his funeral. She visited them along with her mother and friend Sandip Ssingh. Friends have spoken about how Ankita Lokhande is struggling to come on terms with the loss. Arti Singh said she just needs the space to recover. In the mean time, Vicky Jain her beau has limited comments on his social media page as people are giving various opinions. Also Read - Ankita Lokhande's beau, Vicky Jain, limits comments on Instagram like Karan Johar, Alia Bhatt and coA fan in a moving and sad comment, wrote, ""I HAVE NOTHING BUT UTMOST RESPECT FOR YOU. Thank you for loving Sushant and for supporting him. I think besides his family, only you ever truly cared about him. You were loyal to him, you stuck by him in his struggling days and never left his side till he ended the relationship. This must be so hard for you! I never met him but even I think about him constantly and can barely stop crying! This feels like such a heavy painful loss even to people who never met him. He was a beautiful human being Ankita and I think you deserve some credit for that. He spent 6 years of his life with you.. he spent his prime youth with you. I’m sure your goodness and grace helped him become the amazing man that we all knew and loved. Stay strong Ankita, for Sushant’s sake. YOU WERE THE LOVE OF HIS LIFE and I’m sure he would hate to see you like this. Please be happy and live every day for its fullest. Sushant is not dead. He is alive in you! I’m sure he is watching over you and would love nothing more than for you to flourish. Ankita, Sushant achieved a lot in his life and he was yet to achieve a lot more but Ankita you can achieve for him! By fulfilling your dreams and being the best version of yourself. Ankita he loved you and you were a part of his heart. Remember a part of his heart is alive in you. Don’t let that heart be sad. My best wishes to you."" Also Read - Did you know the real name of Sushant Singh Rajput's ex-girlfriend is not Ankita Lokhande?View this post on Instagram ???☔️ A post shared by Ankita Lokhande (@lokhandeankita) on Jun 13, 2020 at 12:27am PDTA number of fans have written moving posts for her asking her to stay strong in this terrible phase. They have also asked Vicky Jain to take special care of her in this period. Sandip Ssingh also wrote some moving lines for Ankita Lokhande in a post. He said she cared for Sushant Singh Rajput like a mother. We are sure fans of the duo are going through a sea of emotions. Also Read - RIP Sushant Singh Rajput: Arti Singh opens up on how Ankita Lokhande is coping up with the late actor’s demise"
Web Desk,It’s Expensive! Deepika Padukone’s Louis Vuitton bag is almost as costly as a Maruti Alto,2020-07-11,"Bollywood’s top actresses have an immense love for luxury handbags and Deepika Padukone is no different. Today, let us take a look at her Louis Vuitton shoulder/cross body bag that comes at a staggering price. From the looks of it, the bag looks very simple. But when you check the price tag, you know it is meant only for the rich and the famous. Louis Vuitton bags are synonymous with luxury and on the wish-list of every woman who loves handbags. The price of the bag is $3,900 which is around Rs 2,93,280. Also Read - Ranveer Singh on cheating Deepika Padukone: I have bagged myself the top-most chickShe is carrying a LV Pont 9 handbag that is made from cowhide. The bag’s flap is adorned by the classic House signature reinterpreted by Nicolas Ghesquiere. The strap also has a buckle. The strap is adjustable. The bag has a coloured leather lining and monogram flower magnetic closure. As we can see, the bag is not very roomy but perfect for that evening outing when you just need some stuff with you. Deepika Padukone teamed it with a trench coat, shirt and denims. The bag added a pop of colour. Also Read - The Kapil Sharma Show: When Ranveer Singh 'humiliated' the host at his weddingDeepika Padukone is very fond of handbags. We have seen her flaunt luxury brands like Hermes Birkin, Dior, Yves Saint Laurent with panache on various occasions. This particular piece from Louis Vuitton is quite popular with the ladies. The bright blue colour is vibrant to add a pop of colour to any outfit. Deepika Padukone looks great in the overall ensemble. Anushka Sharma is also very fond of Louis Vuitton shoulder bags. These ladies slowly know how to splurge! Also Read - This throwback picture of Shah Rukh Khan, Aamir Khan, Deepika Padukone will remind you of the good old days"
Web Desk,"Sara Ali Khan's twinning moment with mom Amrita Singh and Karan Johar, Ranbir Kapoor celebrating Neetu Kapoor's birthday went viral this week",2020-07-11,"Once again, we saw our celebs sharing plenty of stuff on social, which went viral in no time and garnered millions of likes and comments. While Sara Ali Khan's twinning and winning moment with mom Amrita Singh was too cute for words, Karan Johar made Neetu Kapoor's birthday celebrations special by attending it along with Ranbir Kapoor. So, let's check out these viral pics. Also Read - Karan Johar joins Ranbir Kapoor in celebrating Neetu Kapoor's birthdaySara Ali Khan twins with mom Amrita SinghSimmba and Kedarnath actress, Sara Ali Khan, recently shared a pic on her social media account, in which she is twinning with mom and veteran actress Amrita Singh in a multicoloured Kurta. The anarkalis had colour-blocked panels in shades of pink, yellow and orange, which were alternated with a blue palette. Also Read - This throwback picture of Shah Rukh Khan, Aamir Khan, Deepika Padukone will remind you of the good old daysKaran Johar joins Ranbir Kapoor in Neetu Kapoor's birthday celebrationNeetu Kapoor recently celebrated her 62nd birthday, and it was quite a memorable one. In the celebration pics, we see Ranbir Kapoor giving a huge hug to mom Neetu. Filmmaker Karan Johar also attended the party along with Adaar Jain. Neetu Kapoor took to social media to share some of the pictures. We can see her grand-daughter Samaira bonding with Ranbir. Also Read - Ranbir Kapoor joins sister Riddhima in celebrating mom Neetu Kapoor's birthdayAkshay Kumar with his gang in the new poster of Bell BottomVery rare we see film posters getting viral on social media and Akshay Kumar's Bell Bottom was one of that. In the poster, we see Akki with gorgeous actresses Vaani Kapoor, Huma Qureshi, Lara Dutta along with producer Jackky Bhagnani and director Ranjit Tewari.Sanjana Sanghi's BTS still with late Sushant Singh Rajput from the sets of Dil BecharaSushant Singh Rajput's Dil Bechara costar Sanjana Sanghi recently shared a BTS pic of her with the late actor from the sets just to make us teary-eyed and emotional as we see SSR's innocent smile in that pic.Sidharth Malhotra shares a throwback pic of enjoying sky-divingWhile we are waiting for this pandemic to get over and go on a trip, Shershaah actor, Sidharth Malhotra feels the same as he shared a pic of enjoying sky-diving from his throwback exotic trip which looks breathtaking."
Web Desk,"Karan Patel, Bigg Boss 14, Charu Asopa — meet the TV newsmakers of the week",2020-07-11,"It is the weekend and we can now look back at the last seven days that have passed. The whole week contained many interesting stories from the television industry. Karan Patel's look as Mr. Bajaj, Salman Khan charging a whopping amount for the Weekend ka Vaar episodes of Bigg Boss 14, Charu Asopa and husband Rajeev Sen's troubled marriage – a lot of things went down. So, without further ado, let’s take a look at the TV Newsmakers of the week: Also Read - Khatron Ke Khiladi 10, 11 July 2020 written update: Dharmesh becomes the first finalist; Tejasswi Prakash faints during the ticket to finale stuntKaran PatelKaran Patel has been in the news this week as his new look has come out. He replaced Karan Singh Grover as Mr. Bajaj in Kasautii Zindagii Kay 2 and fans are loving his salt-and-pepper look. Karan Patel revealed his first reaction when he got the offer. In an interview with Pinkvilla, he said, ""When I was approached, I was like Mr Bajaj is an iconic and challenging character. Earlier, Ronit Roy did it and then Karan did a good job. So, before saying yes I deliberated if I could shoulder the responsibility and then I took a day or two and then decided to give it a try."" Also Read - Khatron Ke Khiladi 10: 'Picture abhi baaki hai,' Karan Patel opens up on the finale of the seasonBigg Boss 14View this post on Instagram A post shared by biggboss12 (@biggboss12_officalpage) on Sep 18, 2018 at 2:51am PDTBigg Boss 14 is in the news this week. It is the time of year when Bigg Boss promos are out and we start speculating who will be a part of the show. Salman Khan begins shooting for the promos of the show but this time nothing of this sort has happened due to COVID-19. There were reports of Salman Khan quitting the show after the last season. However, as per the latest buzz, not only will Salman return to the show but has also raised his fees. Yes, as per the latest buzz the Bharat actor is charging a whopping Rs 16 crore per episode. Yes, you read that right. If reports are to be believed, Salman has raised his fees per episode. Meanwhile, this time, there would be about 16 contestants which will have 13 celebrities and 3 commoners. Various celebrities like Karan kundrra, Surbhi Jyoti, Jasmin Bhasin, Ishq Mein Marjawan actress Alisha Panwar, Ishqbaaaz actress Mansi Srivastava had been approached for the fourteenth season. Also Read - Karan Patel on pay cuts: I will ask my producer to pay the makeup people and other guys before meCharu Asopa and Rajeev SenView this post on Instagram A post shared by charu asopa sen fanpage (@charuasopaworld) on Mar 26, 2020 at 2:20am PDTCharu Asopa and Rajeev Sen have been in the news recently for all wrong reasons. The two got married in June last year. However, as per reports, things have not been good between them. The two did not celebrate their first wedding anniversary and are also living separately. It was reported that Charu Asopa and Rajeev Sen have deleted their pictures from social media. Yes, the two have deleted all their pictures together and also the wedding pictures from their Instagram accounts. This made fans believe that the two have separated. Rajeev spoke about it in a chat with Spotboye and said that he is in a happy zone while Charu denied commenting on it.Shweta Tiwari and Abhinav KohliShweta Tiwari and Abhinav Kohli have been living separately for some time now. This had happened after she accused him of domestic violence. Abhinav Kohli has slammed all her allegations of late. He has taken to social media to write how much he is missing his 2-year-old son, Reyaansh. He posted a picture of Reyaansh and wrote about how Shweta Tiwari is not allowing him to meet their son. He wrote on Instagram, ""I miss you. It’s been 1 month and 23 days since your mummy seperated us. I love you beyond words and surely by God’s grace I will hug you tight very soon."" Abhinav Kohli, in a long interview to The Times of India, said that Shweta Tiwari is not allowing him inside her building. It seems he was looking after Reyaansh when she was away shooting for Meri Dad Ki Dulhan. He said she was letting him meet Reyaansh till May, but later told him to stay away as she feared coronavirus.Paras Chhabra and Akanksha PuriBigg Boss 13 contestant Paras Chhabra's fans had recently leaked Akanksha Puri's chats with a shoe brand, wherein she’s in discussion with a stylist to borrow a pair of shoes for Paras. An Instagram page has shared a screenshot of those chats. The caption read, ""Chats Screen gets out ! Was it well planned ro malgin @parasvchhabrra ???"" Paras Chhabra was asked about the same in a chat with Spotboye. He said,"" There were times I was maligned and kept saying it’s untrue, finally the truth has come out ."" Akanksha Puri also reacted to those chats shared by Paras Chhabra's fans. As per a report in Spotboye, Akanksha shared a set of images that showed that the leaked chats of Paras' fans, which have been circulating, are for another pair of shoes (white) which she had sent, too, but Paras never wore them. She further clarified that the red shoes were bought by her and they were not that expensive. Akanksha sent the chat between her and the designer talking about the payment of the shoes to the entertainment portal."
Web Desk,"Trending Entertainment News Today: Radhe Shyam first look, Dil Bechara title song, Rohit Shetty's fake encounter",2020-07-11,"As the night sky spreads across the green earth, it's time to look back at the biggest newsmakers who've made it to the trending entertainment news today. From the mesmerizing first look of Prabhas and Pooja Hegde’s Radhe Shyam and Amitabh Bachchan’s grandson, Agastya Nanda, entering Bollywood to Adhyayan Summan exposing Bollywood groupism by revealing he lost 14 films due to wrongly reported box-office figures, Twitter comparing gangster Vikas Dubey's fake encounter to Rohit Shetty's films and Sushant Singh Rajput’s performance and AR Rahman’s music making the Dil Bechara title track hitherto the year’s best song – Bollywood and Tollywood news grabbed all the headlines today to make it to the trending entertainment news today. Also Read - Radhe Shyam: Prabhas-Pooja Hegde's poster gets a coronavirus TWIST from Assam Police — view picSo, without further ado, here are the entertainment newsmakers of 11th July 2020:Check out the mesmerizing first look of Prabhas and Pooja Hegde’s Radhe ShyamFinally, it is time! The makers of Prabhas' 20th film have revealed the title and first look. Krish Jagarlamudi's film is Radhe Shyam and boy, how handsome is Prabhas looking. We can see the hunk in a white suit while Pooja Hegde is resplendent in a red gown. The stunning backdrop adds to the vibe. With colours like red, yellow and gold in the backdrop, it is so royal. Also Read - Week That Was South: Prabhas-Pooja Hegde's Radhe Shyam first look released, Allu Arjun shares an adorable pic of daughter ArhaRead the full story here:Radhe Shyam! Prabhas-Pooja Hegde spell romance as makers reveal FIRST LOOK and TITLE Also Read - #5YearsOfBaahubali: Tamannaah Bhatia recalls her look test for Avanthika in Prabhas-Rana Daggubati starrerAmitabh Bachchan’s grandson, Agastya Nanda, to enter Bollywood?It seems another star kid (or should we say star grandkid?) is all set to enter Bollywood. Amitabh Bachchan’s grandson Agastya Nanda wants to be an actor and has been prepping for it. He’s 19 and has a huge fan-following on social media. It is believed that he’s already got film offers but will take them up when he feels he’s ready.Read the full story here:Amitabh Bachchan’s grandson, Agastya Nanda, to enter Bollywood?Adhyayan Summan reveals 14 films of his were shelved due to wrong BO figuresShekhar Suman's son Adhyayan Suman has said that more than nepotism it is groupism that kills the aspirations of many actors. In an interview, he has stated that 'power dynamics' in Bollywood and distorted box-office figures led as to as many as 14 of his movies being shelved.Read the full story here:Adhyayan Sumann says 'groupism' in Bollywood bigger problem than nepotism, says 14 of his films were shelved due to 'wrongly projected' box-office figuresTwitter compares gangster Vikas Dubey's fake encounter to Rohit Shetty's filmsGangster Vikas Dubey was killed in an encounter today and meme-makers made some hilarious memes. Many felt that the encounter was fake and hence filmmaker Rohit Shetty, who has shown fake police encounters in his films, was featured in most memes.Read the full story here:Twitter compares gangster Vikas Dubey's ‘fake encounter’ with Rohit Shetty's film script, churns out hilarious memes!Sushant Singh Rajput’s performance and AR Rahman’s music make the Dil Bechara title track hitherto the year’s best songDil Bechara's title track will put a smile on your face as Sushant Singh Rajput enters in style. His radiant smile is the highlight of the song. AR Rahman's voice as usual is pleasing to the ear. Amitabh Bhattacharya has done a great job with the lyrics and Sushant's spectacular moves make this one a hit. His charming personality will win your hearts.Read the full story here:Dil Bechara title song: Sushant Singh Rajput's scintillating performance and AR Rahman's mesmerising voice make it the best track of 2020"
Web Desk,Kareena Kapoor Khan’s latest Instagram post on 2020 is relatable AF,2020-07-11,"Kareena Kapoor Khan is one beautiful actress we have in the Hindi Film Industry. She made her acting debut with Refugee about 20 years ago as a naive Nazneen 'Naaz' Ahmed. She went on to do some diverse roles in her career and is still everyone's favourite. She is unabashedly herself off-screen and many love her for the DIVA she is. The actress made her Instagram debut in March this year and took the social media by a storm. Since then, the actress had been sharing a lot of pictures and moments from her daily life with her fans. Also Read - Taimur's bond with Ranvir is same as mommy Kareena Kapoor Khan's with BFF Reena Pillai - this picture is proofRecently, Kareena Kapoor Khan shared a picture on her Instagram handle which is a pure candid. What caught out attention is her caption that is so relatable that you would agree with her. With a thoughtful expression, Kareena could be seen sitting on a couch. She captioned her post saying, ""Waiting for 2021..."" Have a dekko here: Also Read - Kiara Advani’s topless photoshoot, Kareena Kapoor Khan’s look from Laal Singh Chaddha – 11 VIRAL pictures of 2020 that cannot be missedView this post on Instagram A post shared by Kareena Kapoor Khan (@kareenakapoorkhan) on Jul 10, 2020 at 6:07am PDTTold you, you would agree with Bebo. Also Read - Laal Singh Chaddha: Makers of Aamir Khan-Kareena Kapoor starrer call-off shooting in Ladakh due to India-Sino tensionMeanwhile, earlier while promoting Good Newwz, reports of Kareena and Saif Ali Khan planning baby number 2 were doing the rounds which the actress rubbished saying that both she and Saif are happy with their kid, Taimur. ""There is no good news related to a second child in my life. Both Saif and I are happy with our kid Taimur Ali Khan. As of now, we don’t have any plans for a second child. We both are very busy with our work and are trying to balance our professional and personal lives,"" Kareena told Mumbai Mirror.On the work front, Kareena was last seen in Angrezi Medium alongside late Irrfan Khan and Radhika Madan. She will be next seen in Laal Singh Chaddha opposite Aamir Khan. Laal Singh Chaddha is a Bollywood remake of Forrest Gump.What do you have to say about Kareena Kapoor Khan's post? Let us know by tweeting to us @bollywood_life."
Web Desk,"RIP Sushant Singh Rajput: 'My best baby,' writes sister Shweta as she shares a montage video remembering the actor",2020-07-10,"It is really difficult to get over Sushant Singh Rajput's sudden demise. The actor was found hanging by the ceiling, reportedly, by his house staff. The actor was just 34-year-old with a bright future ahead. As per the reports, the actor had been suffering from depression and had lost out on a couple of projects. Further, the suicide of his manager Disha Salian had affected him very much, stated the reports. We cannot fathom what his family would be going through at this time and can only keep them and Sushant's soul in prayers. Also Read - Sushant Singh Rajput suicide: 'Don't close the topic,' says Yuvika Chaudhary as she demands justice for the actorRecently, Sushant Singh Rajput's sister Shweta Singh Kirti shared a montage of videos of the actor. Sushant could be seen in his many moods playing, having fun doing what he did the most. He could be seen maintaining a journal, reading, playing games and more. ""Such a cutie pie ❤️ My best baby in the world...with eyes filled with dreams ❤️,"" she captioned the video. Have a look at the video below and a little warning, keep tissues ready. Also Read - Karan Patel takes a dig at Kangana Ranaut's nepotism tirade, asks, 'Why didn't she cast Sushant in her film?’View this post on Instagram A post shared by Shweta Singh kirti (@shwetasinghkirti) on Jul 10, 2020 at 2:27am PDTFans started pouring in love for Sushant and thanked his sister for sharing such a heart-touching video. Meanwhile, a case had been registered against Bollywood bigwigs like Karan Johar, Alia Bhatt, Salman Khan and some more in Bihar. But earlier in the week the case had been dismissed. The Bihar court on Wednesday dismissed a petition seeking registration of cases against Bollywood bigwigs like Salman Khan, Ekta Kapoor, Sanjay Leela Bhansali and Karan Johar for allegedly abetting actor Sushant Singh Rajput's suicide, citing jurisdictional limitations. Also Read - Trending Tunes: Sushant Singh Rajput's Khairiyat is back on the chartChief Judicial Magistrate of Muzaffarpur Mukesh Kumar dismissed the petition filed by local advocate Sudhir Kumar Ojha, pointing out that the matter lay outside the court's jurisdiction.Sushant's last film was Chhichhore that dealt with the topic of failure and suicide. The actor would be seen for the last time in Dil Bechara alongside Sanjana Sanghi."
Web Desk,"'I would sit on the sets and watch him perform,' reveals Aditi Rao Hydari about her Tughlaq Durbar co-star Vijay Sethupathi [Exclusive]",2020-07-10,"Aditi Rao Hydari is on a roll. The actress has some plum projects lined up in the South with top actors. One of them is Tughlaq Durbar with Vijay Sethupathi. In an EXCLUSIVE chat with BollywoodLife, Aditi Rao Hydari said, ""Actually, Vijay Sethupathi and others have started shooting. I have not joined the team as yet. We have worked together in Mani Ratnam's Chekka Chivantha Vaanam. I remember I would sit on the sets when even I was not required just to watch him perform. He is a phenomenal actor. I am looking forward to Tughlaq Darbar."" The first look of the movie was unveiled two days back on social media. Also Read - Sufiyum Sujatayum movie review: Aditi Rao Hydari and Jayasurya deliver old, stale wine in a dull, dusty bottleWe also spoke to Aditi Rao Hydari about the raging nepotism debate in social media. People are slamming Bollywood for playing favourites with a certain set of actors. ""This is not true. Every industry has its sets of positives and negatives. Opportunities will be more for those who belong to the industry, for outsiders it is less. But at some point, all will be on the same playing field. Everyone has an opinion and right to look at it their way. I do not wish to sit and judge what is right and wrong. I do not want to be resentful or envious, there is no point. We can only work hard, stay positive and live your dream. You can work hard on what is in your hand. I do not wish to judge as everyone's experiences are unique,"" she states. Also Read - Aditi Rao Hydari opens up on doing South films like Sufiyum Sujatayum; says, ‘You cannot buy credibility and respect' [Exclusive]She worked with a newbie Dev Mohan in Sufiyam Sujathayum. ""He made his debut with the film. Normally, I do not step in as I have worked with experienced people. But in this case, I took the director's permission and rehearsed a couple of scenes with him. I believe that an actor needs to build a connect with his director first,"" she said. The lady also has Hey Sinamika with Dulquer Salmaan and Kajal Aggarwal and a movie in Telugu. Also Read - Coronavirus lockdown effect: : 'I was anxious and swimming in a pool of tears,' reveals Aditi Rao Hydari"
Web Desk,Yeh Rishta Kya Kehlata Hai: Mohsin Khan and Shivangi Joshi's onscreen son Tanmay Rishi will NOT be replaced in the show; but there's a twist,2020-07-10,"Mohsin Khan and Shivangi Joshi had begun shooting for Yeh Rishta Kya Kehlata Hai. Yeh Rishta Kya Kehlata Hai is one of the longest-running television shows and enjoys a massive fan-base. Yeh Rishta Kya Kehlata Hai is the only Hindi GEC to have completed 3000 episodes. The new episodes of the show will be out from Monday and fans are super excited for it. However, fans also want to whether Tanmay Rishi who plays Mohsin Khan and Shivangi Joshi's onscreen son, Kairav in the show will be a part of the show or not. Tanmay Rishi's age is below 10 and as per the guidelines, kids below the age of 10 are not allowed to shoot. Fans now want to know whether Tanmay will be replaced or not. However, there is a good for the little Kairav fans that he will not be replaced in the show and he will continue to be seen in the show. The makers of Yeh Rishta Kya Kehlata Hai have come up with an innovative idea to retain their beloved Kairav aka Tanmay Rishi Shah in the show. Also Read - #BLBestof6: Yeh Rishtey Hain Pyaar Ke, Yeh Rishta Kya Kehlata Hai, Naagin 4 — VOTE for the Best TV Promo in the first half of 2020Tanmay Rishi aka Kairav will shoot with his on-screen parents, Kartik and Naira on video calls. In an interview with Spotboye, Tanmay Rishi aka Kairav said, ""Due to lockdown, I have come to my Nani's place and enjoying the vacations but at the same time I am missing going on the sets and shooting with Shivangi Didi and Mohsin Bhaiya. Now, I will shoot from here on the phone. Today, I also shot with Mohsin Bhaiya on video call. He calls me and I tell him, ""Hi papa, how are you?""."" Also Read - Yeh Rishta Kya Kehlata Hai: Jaydeep Ashra to enter the show as Shivangi Joshi's love interest?A source close to Spotboye, said, ""Looking at his popularity, channel has decided that Tanmay will not get replaced and will shoot from his place on the phone. He will have all his scenes where he is connecting with his onscreen parents on video calls until he gets permission to shoot on the set full-fledged."" Also Read - Yeh Rishta Kya Kehlata Hai's Shivangi Joshi is excited about her double role in the show"
Web Desk,Karan Patel on pay cuts: I will ask my producer to pay the makeup people and other guys before me,2020-07-10,"Karan Patel would soon be seen entering Kasautii Zindagii Kay 2 as Mr Bajaj. The actor is all ready to play the part and bring new twist and turn in Anurag and Prerna's life. Karan had earlier revealed that he was also approached for Naagin 5 but Ekta Kapoor chose him for Mr Bajaj. The actor is not afraid of comparisons and excited to play the part. Recently, Karan opened up on shooting in times of pandemic, pay cut as a result of lockdown and more in an interview with Pinkvilla. Also Read - Karan Patel takes a dig at Kangana Ranaut's nepotism tirade, asks, 'Why didn't she cast Sushant in her film?’Karan Patel opened up saying that he never had any bad experience with any producer/s. ""Luckily, I have never had any bad experience with any producers, not like I have worked with a lot of producers but Ekta, Balaji I have worked with for the longest time and I can vouch for it that they are possibly the best paymasters in the industry. Don't take my word for it, I have heard similar things with a lot of other people. Apart from them, there are so many good producers like Rajan Shahi Sir, Shashi Sumeet Sir. There are good paymasters but sometimes the payment perhaps takes a little longer time,"" the Yeh Hai Mohabbatein actor said. Also Read - Khatron Ke Khiladi 10, 11 July 2020 written update: Dharmesh becomes the first finalist; Tejasswi Prakash faints during the ticket to finale stuntKaran also spoke on these uncertain times where daily wage earners need financial help. He provided a solution saying, ""But, right now the producers are also going through a little rough time. As an actor, if we can be a little more understanding towards the producer, I think yeh mamla thoda easily solve hoga. What I would do is, I will ask my producer to pay the makeup people and other guys first and can pay me a little later."" Also Read - Khatron Ke Khiladi 10: 'Picture abhi baaki hai,' Karan Patel opens up on the finale of the seasonKaran, you are not just a hero, in reel life but in real life as well."
